44.81815072898209,65.50927758426818
44.84918912120201,65.49553702760426
44.833190604906235,65.51133502300792
44.85196819298809,65.49398886917851
44.84660377924417,65.50046455221542
44.84171017608647,65.49618080950128
44.8571703042486,65.4741792135868
44.83766508893942,65.51989584891797
44.849983300407914,65.54666471106655
44.85359895601065,65.5335017270719
44.845375756179244,65.50797940662709
44.851190311277975,65.46586601283711
44.86125086268955,65.51961268863448
44.823634850973384,65.52711618196096
44.806889844738265,65.52087654746396
44.83829151799723,65.52036418371449
44.82584529040938,65.51458681932043
44.83819818013186,65.51999601843599
44.84604135570584,65.50296615901749
44.816246784445134,65.51804938697093
44.82831552728716,65.5052918118975
44.82759045861533,65.51543026094552
44.84155167518912,65.4916100719569
44.842444450628754,65.49312480653865
44.845998068135295,65.48983403776175
44.84593109768961,65.47219860165498
44.84217913909936,65.50211877532469
44.8354952754818,65.53437351227124
44.84936703139686,65.49663983387673
44.84564713554904,65.50683985302125
44.77571998322938,65.54352863213143
44.80808133986986,65.520096683381
44.85596408210317,65.53046141529828
44.85822466084356,65.50396183178303
44.84148862279562,65.5148066785139
44.87414063744868,65.45700304721747
44.819487432177766,65.515982195094
44.84838316021922,65.49567454060983
44.86164724794143,65.52700597773571
44.849739288613044,65.47516328384486
44.8316772838796,65.5301820560411
44.797903970162636,65.51757365611397
44.77603361478285,65.53013831111892
44.8535152738265,65.47088710101208
44.82294454054087,65.52130126649335
44.837590631126645,65.50538843540937
44.797745717968525,65.52685073091912
44.84917186248997,65.49175435219055
44.82492663154706,65.52164993930228
44.85101684197197,65.49818484377506
44.83423524331808,65.531716441336
44.84061426308433,65.50300386378771
44.87661797831842,65.4535843951864
44.82655529872096,65.50866190484345
44.877806686838795,65.46142434110914
44.839134969655206,65.51555605805383
44.82293696771313,65.52075782265368
44.830382010345296,65.51163117044509
44.84069827234919,65.48494332876079
44.889020651704136,65.47092996472972
44.82380170673447,65.52461429441541
44.75673651657068,65.47622173760072
44.75529153939299,65.5162204998219
44.840545126689186,65.51280123951052
44.826821131577155,65.53242724664462
44.76543188443217,65.55845979281071
44.845309901095234,65.50201082259377
44.85862171199607,65.51540610817905
44.840173034102165,65.49566676458359
44.783208600385635,65.53310821696495
44.83092423842394,65.523199009545
44.83648041953765,65.52119446790108
44.9300896082201,65.40583635763979
44.830975517322706,65.53168447400219
44.84113116966607,65.4981391766533
44.81426605162091,65.51008733877748
44.833923979568524,65.5371751695978
44.84903696992,65.49623293352116
44.87296304071957,65.49962506258244
44.8454290896198,65.48159306928949
44.82793693171263,65.50792060222669
44.84808740418215,65.4668373502374
44.825502575407846,65.50456387681676
44.842679739963096,65.5081298234352
