46.0314060884,73.6902887781,1.0,
54.8327310991,69.1027487475,1.0,
54.8360495394,69.0749660243,1.0,
54.8376671192,69.1479576385,1.0,
54.8379805769,69.1499081867,1.0,
54.8379863119,69.1517661796,1.0,
54.8387912109,69.151328014,1.0,
54.8388126875,69.1447316389,1.0,
54.8388475981,69.1493352187,1.0,
54.8395937658,69.1548814967,1.0,
54.8400565051,69.1531139221,2.0,
54.8401536881,69.1610337606,1.0,
54.8404452254,69.1507269055,2.0,
54.8410896558,69.1586052615,2.0,
54.8412179249,69.1563192005,1.0,
54.8413460906,69.1496485515,1.0,
54.8415755176,69.151801675,2.0,
54.8416474585,69.1648890534,2.0,
54.841690951,69.1643489922,1.0,
54.8418716249,69.1599116644,2.0,
54.8419696027,69.1536289258,1.0,
54.8424053425,69.1677552924,1.0,
54.8424600063,69.1619763377,1.0,
54.8424656639,69.1551194575,2.0,
54.8424682407,69.1907075374,2.0,
54.8425889984,69.1830062453,1.0,
54.8426652626,69.1845591869,1.0,
54.8426715175,69.1924388736,1.0,
54.8428154986,69.1964704231,1.0,
54.8428951029,69.156228592,1.0,
54.8430659055,69.1805438052,1.0,
54.8431421171,69.1866022902,2.0,
54.8431840262,69.1792338607,2.0,
54.8432265103,69.2040568621,1.0,
54.8433074444,69.190055782,1.0,
54.843370696,69.199501235,2.0,
54.8433776441,69.1853475003,2.0,
54.843402502,69.1791056012,1.0,
54.8434634938,69.1589758445,1.0,
54.8435098484,69.1929823899,1.0,
54.8435129206,69.1960341403,1.0,
54.843544142,69.191229882,2.0,
54.8436583028,69.1651707053,1.0,
54.8436947659,69.1917407338,1.0,
54.8437770793,69.1563117726,1.0,
54.8438069339,69.1946688547,1.0,
54.8438636518,69.2243032325,1.0,
54.843881118,69.1623614252,1.0,
54.8439162447,69.2006391876,1.0,
54.8439196447,69.1797792361,1.0,
54.8440691821,69.189980212,2.0,
54.8441937749,69.1827497491,2.0,
54.8442114184,69.1946162981,2.0,
54.8443136692,69.1975329844,1.0,
54.844337431,69.1916659183,2.0,
54.8443436637,69.1575807822,2.0,
54.8444099048,69.1600477951,1.0,
54.844442814,69.1666843924,2.0,
54.8445559169,69.1742991983,2.0,
54.8445693955,69.1986635474,1.0,
54.8445835621,69.1753701697,1.0,
54.8445858562,69.1617348796,1.0,
54.8445916927,69.2031178435,1.0,
54.8447077355,69.1549642349,1.0,
54.8447511438,69.1735113153,2.0,
54.8448119987,69.1814298302,1.0,
54.8449004704,69.1916315768,1.0,
54.8449676175,69.2038901122,2.0,
54.8449733263,69.1690522098,1.0,
54.8450068693,69.1541797476,1.0,
54.8450918278,69.1927704486,4.0,
54.8451098369,69.1643860694,1.0,
54.8451522391,69.1727956108,1.0,
54.8453039533,69.1631940902,1.0,
54.8453210643,69.1608471196,1.0,
54.8454213433,69.18627929,1.0,
54.8454226487,69.2036426724,1.0,
54.8454672683,69.1658825233,2.0,
54.8456099228,69.168283576,1.0,
54.8456236297,69.1794237381,2.0,
54.8456296633,69.1516494895,1.0,
54.8456619471,69.171030796,2.0,
54.8456750831,69.1944316393,4.0,
54.8457364223,69.1978379457,1.0,
54.8458019228,69.1735487522,1.0,
54.8458445688,69.2029052927,1.0,
54.8458931797,69.1545248718,2.0,
54.8459935277,69.1984154895,2.0,
54.8460272534,69.1829659673,1.0,
54.8461919285,69.1843008589,1.0,
54.8461954688,69.1765238706,1.0,
54.8462040312,69.1559888559,1.0,
54.846247635,69.1592364998,2.0,
54.8462855493,69.1638888878,1.0,
54.8462926874,69.1554182169,2.0,
54.8463514268,69.1614147341,2.0,
54.8464118912,69.1627429599,2.0,
54.8464538393,69.1658524646,4.0,
54.8465266527,69.1792918786,2.0,
54.8465278895,69.1590190381,1.0,
54.8466445594,69.2015036537,1.0,
54.846656994,69.154739146,1.0,
54.8468673734,69.1720983717,1.0,
54.846893402,69.177874234,2.0,
54.846909242,69.1585696859,2.0,
54.8469232008,69.1576216272,4.0,
54.847066751,69.1737258819,1.0,
54.8470749153,69.1517133616,2.0,
54.8471009583,69.1664031717,2.0,
54.8471137993,69.1792086202,1.0,
54.8471241891,69.1531451364,2.0,
54.8471958154,69.1509989367,1.0,
54.8472631954,69.1602481283,1.0,
54.8472705387,69.1695471883,1.0,
54.8473462862,69.1568881459,2.0,
54.8474083654,69.1975334266,1.0,
54.8474347828,69.1768409099,2.0,
54.8474990845,69.1748042019,2.0,
54.847533704,69.1949923675,1.0,
54.8475384671,69.1612661124,1.0,
54.8476150475,69.1659069065,1.0,
54.8476268697,69.1498721462,1.0,
54.8476308661,69.1706507242,4.0,
54.8476598956,69.1995356321,1.0,
54.8478258786,69.1882072825,1.0,
54.8478770303,69.1757757787,1.0,
54.847887056,69.164118744,2.0,
54.847899905,69.1896935786,1.0,
54.8479104392,69.1740919461,1.0,
54.8479306528,69.1550703132,2.0,
54.8479363352,69.1724056195,2.0,
54.8479595726,69.1907362354,1.0,
54.847982795,69.1011678164,1.0,
54.8480311783,69.18281839,2.0,
54.8482036943,69.1558684585,1.0,
54.8482136603,69.1674048532,1.0,
54.8482245982,69.1970106457,1.0,
54.8482343031,69.1980795,1.0,
54.8482600209,69.1908718857,2.0,
54.848304327,69.1850520217,2.0,
54.8483149203,69.205305557,1.0,
54.8483515414,69.1964062931,2.0,
54.8484077477,69.1710340204,1.0,
54.8484543358,69.1666111831,2.0,
54.8484757625,69.1535998622,4.0,
54.8484858521,69.1993713926,2.0,
54.8485897074,69.1564883943,2.0,
54.8487830853,69.1770622749,2.0,
54.8489517909,69.1574867202,2.0,
54.8490581534,69.188069589,2.0,
54.8491318874,69.1648004949,2.0,
54.8491411583,69.1897562621,1.0,
54.8491440724,69.166104514,1.0,
54.8491717985,69.1583667275,1.0,
54.8492102315,69.1965763165,4.0,
54.8492375881,69.1787098652,2.0,
54.8493062555,69.1549316969,2.0,
54.8493544242,69.1238135884,2.0,
54.8493713644,69.1521984883,4.0,
54.8493783719,69.1618203867,2.0,
54.8494071789,69.1887712655,1.0,
54.8494417634,69.1508291524,1.0,
54.8495263237,69.1736234924,1.0,
54.8495770576,69.1633728097,2.0,
54.8496751094,69.1868195811,1.0,
54.8497070692,69.1219952836,1.0,
54.8497190146,69.1953825984,1.0,
54.8497587159,69.1564145823,2.0,
54.8497707925,69.1608888394,2.0,
54.8497968674,69.1806325763,2.0,
54.8498088305,69.1603212834,1.0,
54.849861035,69.181941849,1.0,
54.8498739418,69.1481798107,1.0,
54.849885055,69.1867870751,2.0,
54.8499008619,69.1789023239,1.0,
54.8499540861,69.1704643059,1.0,
54.8499640673,69.1578996524,1.0,
54.8501348304,69.115317465,1.0,
54.8501655328,69.1671028013,1.0,
54.8501778533,69.1754310339,1.0,
54.8502087307,69.1977944003,1.0,
54.8502432737,69.1718080972,4.0,
54.8502663266,69.110424931,1.0,
54.8502680152,69.1718510659,2.0,
54.850276535,69.2006807161,1.0,
54.8502794304,69.1989207807,1.0,
54.8504337478,69.1765854027,1.0,
54.8504752511,69.1486068579,2.0,
54.8505663273,69.1632089877,1.0,
54.8505823195,69.1614917299,1.0,
54.8506119092,69.1058312844,1.0,
54.8506181757,69.1142384554,2.0,
54.8506305057,69.1872413252,2.0,
54.8506826031,69.1941256854,1.0,
54.8508170459,69.151061288,2.0,
54.8508189113,69.1522557682,2.0,
54.8508620541,69.1703591028,1.0,
54.8508963868,69.1131299763,2.0,
54.8509081259,69.1068828325,2.0,
54.8509574969,69.2011753702,1.0,
54.8509902813,69.1952065136,1.0,
54.8510463196,69.1080445318,1.0,
54.8511492841,69.1501905574,1.0,
54.8511894136,69.1739894849,1.0,
54.8512475114,69.1588932343,2.0,
54.8513385512,69.1164021849,2.0,
54.8513521095,69.1961381118,2.0,
54.8513746858,69.1781563829,1.0,
54.8513797535,69.1561121359,1.0,
54.8514089434,69.1791152267,1.0,
54.8514115275,69.1619490388,1.0,
54.8514311609,69.1141350097,1.0,
54.8514314215,69.1842390534,1.0,
54.8514315915,69.1086815751,2.0,
54.851456899,69.1154278248,1.0,
54.8515642941,69.1757666784,1.0,
54.851567414,69.1891596884,4.0,
54.8516251352,69.1947921608,2.0,
54.8516355543,69.1011269379,1.0,
54.8516501078,69.1021122884,2.0,
54.8516597626,69.1095443193,4.0,
54.8516923498,69.1470307874,1.0,
54.8517046803,69.1350348452,2.0,
54.8518551987,69.1601664229,2.0,
54.8518895671,69.1458129599,1.0,
54.851891805,69.1911726162,2.0,
54.8518999184,69.1713289556,1.0,
54.8519210272,69.1538775896,1.0,
54.8519408967,69.1002017305,1.0,
54.8519460046,69.1124651996,1.0,
54.8519485074,69.1820124931,2.0,
54.8519488009,69.1921479239,2.0,
54.8519685816,69.1875702948,1.0,
54.8519884876,69.1730268812,1.0,
54.852043051,69.149797439,1.0,
54.8520561413,69.1935389364,1.0,
54.8520859132,69.1065766807,1.0,
54.8520946864,69.102285045,1.0,
54.8521128837,69.1708057452,2.0,
54.8522101124,69.1473134355,2.0,
54.8522342939,69.1793852454,2.0,
54.852265966,69.1153183134,2.0,
54.8522846062,69.1520232463,1.0,
54.8523312506,69.1690474454,2.0,
54.8523476175,69.1782480759,2.0,
54.8523582608,69.181940818,1.0,
54.8523606293,69.1171897102,4.0,
54.8523739123,69.1575356989,1.0,
54.85243914,69.1722261758,1.0,
54.8524397458,69.1584544671,1.0,
54.8524420011,69.1655310049,1.0,
54.8524728632,69.1751320282,1.0,
54.8525369138,69.1261794675,1.0,
54.8525613192,69.101092305,1.0,
54.8525828785,69.1760359583,1.0,
54.8526079249,69.1551100973,2.0,
54.8526629043,69.1703963456,1.0,
54.8526723104,69.1608811362,1.0,
54.8527067888,69.1672385171,2.0,
54.8527102521,69.1247080072,1.0,
54.8527151974,69.125460584,2.0,
54.8527192249,69.1866899616,1.0,
54.8527253116,69.1920396641,1.0,
54.8527403035,69.1934449971,4.0,
54.8527436465,69.1534315076,1.0,
54.8527884647,69.1512128215,2.0,
54.8528823273,69.1513028749,1.0,
54.8529002732,69.1102211113,2.0,
54.852930178,69.1494759506,1.0,
54.8529333408,69.1679536829,1.0,
