41.6067568729,68.7696985832,1.0,
41.6090458964,68.7748391001,1.0,
42.1241449981,69.5300848824,1.0,
42.1818545873,69.8877023912,1.0,
42.2695697143,69.6290582475,4.0,
42.2702945306,69.6323667878,1.0,
42.2705884071,69.6329699695,2.0,
42.2706850016,69.6159200025,1.0,
42.2708733602,69.635185856,1.0,
42.2714588594,69.6367924102,1.0,
42.2715476005,69.6170741568,4.0,
42.271761597,69.6357950299,2.0,
42.2719307764,69.6180268876,1.0,
42.272156671,69.6219433358,1.0,
42.2726500003,69.6115866607,1.0,
42.272689975,69.5540530685,1.0,
42.2728971773,69.623481707,2.0,
42.2734527019,69.6156777425,1.0,
42.2745029774,69.6141779916,2.0,
42.275005001,69.6148324034,4.0,
42.276042023,69.6104739969,1.0,
42.2761572226,69.58869466,2.0,
42.2766966508,69.6112317028,2.0,
42.2767595194,69.6130216608,2.0,
42.2767827139,69.6086283699,2.0,
42.2771704692,69.6556716704,1.0,
42.2776394656,69.6050849104,4.0,
42.2784105393,69.5893672896,8.0,
42.2785101575,69.6086267837,1.0,
42.278984818,69.6128100428,2.0,
42.2798144068,69.6111673711,8.0,
42.2798150104,69.6321951618,1.0,
42.280197559,69.5891502596,8.0,
42.2802625624,69.6095383814,2.0,
42.280279554,69.5375769108,1.0,
42.2804304163,69.6049253239,1.0,
42.2805519899,69.6043600256,4.0,
42.2806891742,69.5999607455,1.0,
42.2808940335,69.6125043046,1.0,
42.2812120976,69.6033894349,1.0,
42.2813971531,69.6006125634,2.0,
42.2818131604,69.596190452,1.0,
42.2818292171,69.6129748333,2.0,
42.2818768704,69.6594802459,1.0,
42.281939579,69.6080081223,1.0,
42.2824538372,69.6045342877,4.0,
42.2825708677,69.6562491863,1.0,
42.2827317241,69.6102605073,2.0,
42.2828521316,69.602719696,4.0,
42.2828582002,69.5987749294,2.0,
42.282881692,69.6198062148,1.0,
42.2831759119,69.6543876656,1.0,
42.2832001914,69.6055004604,2.0,
42.2834604571,69.6515068203,2.0,
42.2834902285,69.649794167,1.0,
42.2835280795,69.6015310656,1.0,
42.2835289062,69.652499251,1.0,
42.2841327077,69.5538023117,4.0,
42.2841634239,69.6087895861,4.0,
42.2842144851,69.5491448456,1.0,
42.2843050071,69.5968249987,1.0,
42.2845787077,69.5830701598,1.0,
42.284605874,69.5686272032,1.0,
42.284749759,69.5557964851,2.0,
42.2850145099,69.6069021407,4.0,
42.2850272096,69.5505709908,1.0,
42.2851794224,69.5456688613,4.0,
42.2852163249,69.5865331215,2.0,
42.2852449694,69.5952845731,1.0,
42.2853407445,69.5565169348,1.0,
42.2854375805,69.5419386962,1.0,
42.2856185018,69.6043645277,2.0,
42.2859270288,69.6095718406,2.0,
42.2860654914,69.5828556848,1.0,
42.2862110847,69.6064129918,2.0,
42.2863096629,69.5429105388,4.0,
42.2863876926,69.6518252599,1.0,
42.286394058,69.5396423439,1.0,
42.2864328251,69.5972321848,1.0,
42.2865485503,69.6003807691,4.0,
42.2866061994,69.5845587635,1.0,
42.2866909514,69.5585328246,2.0,
42.2868361975,69.5983435252,4.0,
42.2870372203,69.579912098,2.0,
42.2870477538,69.6046005581,4.0,
42.2871021404,69.6365321487,4.0,
42.2874383893,69.608109626,1.0,
42.2874832754,69.6064361995,1.0,
42.2875349954,69.5569950126,1.0,
42.2875486401,69.6345856493,1.0,
42.2876283704,69.5509280795,2.0,
42.2876348153,69.6012371337,2.0,
42.2877433773,69.6341743618,2.0,
42.2879639819,69.6020212772,4.0,
42.2880642278,69.6326680301,2.0,
42.2881300042,69.6003499981,1.0,
42.2881464969,69.5913826565,8.0,
42.2881705652,69.6423098297,1.0,
42.2882375026,69.5847208697,1.0,
42.2882476727,69.6318450232,1.0,
42.2882612514,69.544740571,1.0,
42.2883938455,69.5979592091,1.0,
42.2884909892,69.6314715742,4.0,
42.288492189,69.6052104334,8.0,
42.2884929506,69.548870302,2.0,
42.2885018986,69.5812292794,1.0,
42.2886829738,69.6039736564,4.0,
42.288754001,69.6045682923,1.0,
42.289006485,69.5938822263,2.0,
42.2890781867,69.5514409758,4.0,
42.2891434601,69.6023090134,1.0,
42.2891584692,69.6295763264,4.0,
42.2892978459,69.5464476702,1.0,
42.2893148049,69.5841168119,2.0,
42.2893707877,69.5453141659,2.0,
42.2894092485,69.5910807582,2.0,
42.2895498084,69.5483784889,1.0,
42.2895611827,69.5535095007,1.0,
42.2896115721,69.542969121,1.0,
42.2897839823,69.5867797601,4.0,
42.2898563042,69.5904366417,8.0,
42.2899538237,69.56028445,4.0,
42.2900030486,69.627869155,1.0,
42.2900538503,69.6277001509,2.0,
42.2902037175,69.6270687307,4.0,
42.2902818369,69.560890823,1.0,
42.2905054122,69.550060718,1.0,
42.2905648916,69.5958398794,1.0,
42.2906075504,69.5801506609,4.0,
42.2906420762,69.6367793973,1.0,
42.2906442593,69.6256892599,8.0,
42.2906916038,69.5991768307,1.0,
42.2907260796,69.5433994121,2.0,
42.290824335,69.6140185712,2.0,
42.2908254377,69.5854711401,1.0,
42.2909445356,69.5900422929,1.0,
42.2909646641,69.6338229097,1.0,
42.291062649,69.6241683406,1.0,
42.2911191325,69.5898428448,2.0,
42.2912395781,69.5453120909,1.0,
42.2913942895,69.5599302798,1.0,
42.2913947299,69.5486007878,2.0,
42.2914521016,69.6228760652,2.0,
42.2915396094,69.5559771229,1.0,
42.2915751385,69.5588583585,2.0,
42.2915785944,69.6137748903,1.0,
42.2916876025,69.6130361582,4.0,
42.2919595307,69.5491999906,1.0,
42.2921011485,69.6094160269,2.0,
42.2921285792,69.6326928633,4.0,
42.2921305171,69.5771596689,1.0,
42.2921550473,69.5845909139,2.0,
42.2922775197,69.5752111363,1.0,
42.292323921,69.5894705826,4.0,
42.2926127767,69.5899395492,1.0,
42.2926296916,69.5887771545,2.0,
42.2926426279,69.5963568099,1.0,
42.2926712901,69.6268107365,2.0,
42.2926735848,69.6212135293,2.0,
42.2927545498,69.5551034019,2.0,
42.2927623425,69.5966591161,4.0,
42.2929892369,69.6307188999,2.0,
42.293080759,69.5453977875,2.0,
42.2933128313,69.5735516693,2.0,
42.2933753386,69.5958930495,2.0,
42.2934923225,69.5817232343,1.0,
42.2935217892,69.5507406119,1.0,
42.2937716118,69.6254854552,2.0,
42.2938050878,69.5902008709,2.0,
42.2938569556,69.547918497,1.0,
42.2938590131,69.5476945429,4.0,
42.2939845564,69.5877394005,2.0,
42.2941450029,69.6276250039,1.0,
42.2941766094,69.6235222879,2.0,
42.2942988672,69.6202942065,1.0,
42.2944025536,69.5779414657,2.0,
42.294405266,69.5721119573,1.0,
42.2945566241,69.5481148893,2.0,
42.2945789979,69.5457048228,1.0,
42.2946739532,69.6074271231,1.0,
42.2948372938,69.6261183584,4.0,
42.2950699981,69.6264850032,1.0,
42.2951302765,69.5940376496,2.0,
42.2951632406,69.5509848015,2.0,
42.2951753675,69.5886792709,1.0,
42.2953585458,69.6225184967,2.0,
42.2954053799,69.5486772823,4.0,
42.2955517644,69.5466291098,2.0,
42.2956745404,69.5631343838,2.0,
42.2958283495,69.586354519,1.0,
42.2959215218,69.5490078107,8.0,
42.2960129891,69.5693727605,1.0,
42.2962164755,69.603547869,1.0,
42.2963495059,69.6051487069,4.0,
42.2963791338,69.5627039409,1.0,
42.2965346914,69.5934820548,2.0,
42.296956282,69.5643831896,1.0,
42.2969659897,69.5475801129,2.0,
42.2971409061,69.5820547754,2.0,
42.297303751,69.5444484397,2.0,
42.2974743772,69.602111042,4.0,
42.2975384971,69.5830221339,1.0,
42.2975991966,69.5842976398,2.0,
42.2976066146,69.5459374856,2.0,
42.2976892145,69.6192553863,1.0,
42.2977813308,69.620000836,2.0,
42.2978305876,69.6133533173,1.0,
42.297879356,69.5866157194,2.0,
42.2979366128,69.6154166862,2.0,
42.2980876171,69.546499398,1.0,
42.2981720261,69.5902241178,4.0,
42.2981742861,69.6045977392,1.0,
42.2984272797,69.5828284044,4.0,
42.2986173069,69.6293867187,1.0,
42.2986779498,69.5909060281,1.0,
42.2988776121,69.6008022247,4.0,
42.2989095274,69.5857412755,4.0,
42.2990551339,69.5890529448,2.0,
42.2990785038,69.5846001756,2.0,
42.2990955556,69.6075060137,1.0,
42.2991718189,69.5911300139,2.0,
42.2991952956,69.6141429879,2.0,
42.2992319772,69.6024371292,4.0,
42.2992570415,69.6007866218,1.0,
42.2993062083,69.5916458213,4.0,
42.2993199949,69.6320279941,4.0,
42.2994296678,69.5828443682,2.0,
42.2995381378,69.6071612193,8.0,
42.2995850706,69.6098538584,16.0,
42.2995949208,69.6317621415,1.0,
42.30008438,69.6229593318,1.0,
42.3002650894,69.582508927,4.0,
42.3003720442,69.6053073618,1.0,
42.300570833,69.5923431619,1.0,
42.3007233927,69.6082387221,2.0,
