43.6380811345,51.1617339139,1.0,
43.6730330808,51.1644451769,1.0,
43.6716014057,51.1622591326,1.0,
43.6391534674,51.1725295715,1.0,
43.6543754112,51.1511542802,1.0,
43.6607403616,51.1392208127,1.0,
43.6394882948,51.1746065798,1.0,
43.6660303485,51.1604564019,1.0,
43.6647437194,51.1362222283,1.0,
43.6404207017,51.170947385,1.0,
43.6533255403,51.1447750448,1.0,
43.6572817673,51.1381873334,1.0,
43.6598972522,51.1647462141,1.0,
43.6733248647,51.1708820979,1.0,
43.6385035598,51.1831922232,1.0,
43.6630820353,51.1357901427,1.0,
43.6359467149,51.1889907888,1.0,
43.6474363669,51.1546022053,1.0,
43.634079033,51.1800481028,1.0,
43.6526911472,51.2190229875,1.0,
43.6592641904,51.1514213033,1.0,
43.6620055637,51.1429333893,1.0,
43.6677528213,51.162474177,1.0,
43.6335487799,51.1820553004,1.0,
43.6555628465,51.1524673558,1.0,
43.6459254221,51.1581992321,1.0,
43.6619307959,51.1573579028,1.0,
43.6675169549,51.1414126073,1.0,
43.6598399418,51.1535601769,1.0,
43.6675093186,51.16987571,1.0,
43.6614063041,51.1436672945,1.0,
43.6664441957,51.1715539066,1.0,
43.6656144096,51.1417435299,1.0,
43.6540602902,51.1522360086,1.0,
43.665358324,51.1341259778,1.0,
43.660473476,51.1481013384,1.0,
43.6579857681,51.1664581426,1.0,
43.6640901867,51.1540096943,1.0,
43.6679471486,51.1665003872,1.0,
43.6488874391,51.1664699905,1.0,
43.6540678703,51.1565703831,1.0,
43.6403811938,51.1723692976,1.0,
43.66470547,51.1619796925,1.0,
43.6361872378,51.1884040568,1.0,
43.6392311791,51.1577334148,1.0,
43.6372839494,51.1877674861,1.0,
43.6586004921,51.1491358708,1.0,
43.6389212585,51.1799353806,1.0,
43.6712896199,51.1691420611,1.0,
43.6508788613,51.1527320763,1.0,
43.6440203633,51.1675121672,1.0,
43.6627221856,51.158206476,1.0,
43.6400361994,51.172705554,1.0,
43.643712448,51.1554088831,1.0,
43.6361585576,51.1846380516,1.0,
43.6706799184,51.1662609078,1.0,
43.6355988089,51.1751069654,1.0,
43.6701256226,51.1708529956,1.0,
43.6527355969,51.2195791732,1.0,
43.6364103234,51.1769423248,1.0,
43.6517056221,51.1423128244,1.0,
43.6663819275,51.1370894868,1.0,
43.6634606344,51.1406974012,1.0,
43.636766093,51.1726153159,1.0,
43.6323767321,51.1807306147,1.0,
43.6571472372,51.1704423238,1.0,
43.6628715149,51.1705353817,1.0,
43.6629269051,51.1633513191,1.0,
43.6612547547,51.1634996851,1.0,
43.6398073548,51.176179903,1.0,
43.6669059732,51.1342173276,1.0,
43.6480217927,51.1668462001,1.0,
43.6569157846,51.1392567932,1.0,
43.6483778991,51.1491431344,1.0,
43.6486963415,51.1516296248,1.0,
