51.1806901774,71.4215698122,1.0,
51.7002340959,75.3402092852,1.0,
51.7011634287,75.3298626367,1.0,
51.7013625226,75.3031545577,1.0,
51.7016068711,75.3081445859,1.0,
51.7019802258,75.3485260589,1.0,
51.702445762,75.3464177399,1.0,
51.7025663829,75.341203213,1.0,
51.7029751423,75.2925979136,1.0,
51.7030870139,75.3387402355,1.0,
51.7031957194,75.3189163303,1.0,
51.7034427038,75.3108355232,1.0,
51.7035737284,75.3080714183,1.0,
51.7035741691,75.344040174,1.0,
51.7037265772,75.3371561562,4.0,
51.7040087221,75.3408404852,1.0,
51.7041788955,75.3116267315,2.0,
51.7045921268,75.3395456129,1.0,
51.7049730005,75.3466387379,4.0,
51.7050410529,75.3134210384,1.0,
51.7050561161,75.3253140346,2.0,
51.7052093435,75.349668269,2.0,
51.7054049963,75.3393336111,2.0,
51.705512238,75.3180374968,1.0,
51.7056867329,75.3054535098,1.0,
51.7057497166,75.321476444,1.0,
51.7058536645,75.3465052297,1.0,
51.7065239034,75.3104688832,1.0,
51.7067217358,75.3164820263,1.0,
51.706951601,75.3450217812,1.0,
51.7070463082,75.3209767303,1.0,
51.7073719405,75.3370153943,2.0,
51.7078619364,75.3109529214,4.0,
51.7080130209,75.3234164351,1.0,
51.7080864052,75.3436883754,1.0,
51.7082823916,75.3448898717,1.0,
51.7083245675,75.3427000362,2.0,
51.7084700112,75.3309517614,2.0,
51.7087953877,75.3104238934,1.0,
51.7088451091,75.3398236828,2.0,
51.708859853,75.3481885852,1.0,
51.7089457105,75.3146479989,1.0,
51.7089945332,75.3352356792,1.0,
51.7091130008,75.3238892913,1.0,
51.7093360353,75.3204275489,1.0,
51.7094979877,75.3114206603,1.0,
51.7096871933,75.3362459495,1.0,
51.7099300803,75.3473824084,1.0,
51.7100983709,75.3384632403,1.0,
51.710104375,75.3356087653,2.0,
51.7104796584,75.3474596474,2.0,
51.7104887925,75.3262560323,1.0,
51.710578454,75.3460530995,1.0,
51.711079538,75.2904078505,2.0,
