51.2142420583,71.383616724,8.0
51.1427221176,71.4797041022,2.0
51.1351868115,71.499467869,8.0
51.1506261361,71.4114293023,1.0
51.1858631084,71.3990290755,2.0
51.1380632684,71.50815465,2.0
51.1285989305,71.4175151921,2.0
51.2099326277,71.3807059067,4.0
51.1460368659,71.4805100623,8.0
51.2075808142,71.380556361,8.0
51.1620295136,71.4457196923,2.0
51.1414888341,71.401585031,4.0
51.1532355599,71.4245990193,4.0
51.1689786482,71.4610796881,2.0
51.1468025468,71.4277646645,2.0
51.206379929,71.3892267483,2.0
51.1723743287,71.4068055549,2.0
51.16092095,71.4289659239,2.0
51.1518763908,71.4357197749,1.0
51.138048997,71.4682168935,4.0
51.1372573038,71.5119493419,4.0
51.175480277,71.427644183,8.0
51.1324911383,71.4037454448,4.0
51.1821380195,71.4086156764,16.0
51.1563274111,71.480233487,2.0
51.1257618937,71.4120143113,2.0
51.1435578436,71.3918054668,1.0
51.1539876669,71.4556216689,2.0
51.1607431251,71.427127955,4.0
51.1065483703,71.4385689188,2.0
51.1970038128,71.3295036779,8.0
51.1912407538,71.4581771858,1.0
51.2018952758,71.4112471176,4.0
51.1618749744,71.4217453597,2.0
51.190346849,71.4213789565,4.0
51.1231233956,71.463544014,2.0
51.1728429074,71.4343497108,1.0
51.1261878927,71.4193117142,2.0
51.2154723789,71.3896717204,2.0
51.1265953487,71.4322455301,2.0
51.1561004636,71.4347942433,16.0
51.1716097898,71.4644149696,2.0
51.1444752885,71.4861930888,4.0
51.142124112,71.4268838941,2.0
51.1767524922,71.5718602909,1.0
51.2066180177,71.3538050217,1.0
51.1784465572,71.431859108,16.0
51.2014889775,71.3377774679,1.0
51.1785174127,71.4154056159,16.0
51.184101138,71.492937189,2.0
51.1486967985,71.5539404543,1.0
51.1815892794,71.4315053754,4.0
51.1642705566,71.4107559756,2.0
51.1870697041,71.4179614588,4.0
51.1858650267,71.4939284897,1.0
51.1316937461,71.4600832616,4.0
51.1765781534,71.3927210812,16.0
51.1731818073,71.4139861441,8.0
51.195490316,71.4622237665,16.0
51.1755948693,71.4172835733,32.0
51.1324474407,71.5050205301,4.0
51.2080822057,71.3964111692,2.0
51.1396910248,71.4665186144,4.0
51.1983530166,71.4266189459,2.0
51.1339402134,71.5098201432,1.0
51.1720425452,71.3979361119,2.0
51.1991103506,71.379475768,1.0
51.2049552977,71.3622244876,1.0
51.1757666119,71.5963228679,2.0
51.1601222405,71.5164815983,1.0
51.1540148236,71.5673773883,1.0
51.1304079859,71.5069570818,4.0
51.1624699614,71.3998302102,4.0
51.1322104646,71.4350433212,2.0
51.2423994764,71.4717802702,1.0
51.1722525205,71.5841769736,8.0
51.1648527785,71.5673785985,1.0
51.1751946417,71.4190174342,8.0
51.1622849017,71.4042700142,8.0
51.1981284681,71.3854465953,8.0
51.1582049837,71.4699309829,4.0
51.1695542855,71.4368387633,4.0
51.1580191583,71.4734231436,4.0
51.2042228199,71.397715489,4.0
51.135126976,71.4735155597,4.0
51.166727798,71.407598688,2.0
51.1607877145,71.4297259014,16.0
51.1986066812,71.3567647624,1.0
51.1294415512,71.5268804658,4.0
51.1793511239,71.374594431,1.0
51.179089578,71.3724215613,4.0
51.1362816464,71.5008457231,1.0
51.1666459637,71.5629219042,2.0
51.1829470308,71.330196235,1.0
51.1703218032,71.4467635977,2.0
51.1762019113,71.4357075036,8.0
51.120960066,71.2835520402,1.0
51.1450937509,71.5660956902,1.0
51.140221037,71.480168576,8.0
51.1789735461,71.4029132506,8.0
51.1420989071,71.5235543812,2.0
51.1278067774,71.2388590789,1.0
51.1741638667,71.3984864266,1.0
51.1100224774,71.4072998698,1.0
51.1917175084,71.3414446599,1.0
51.1727959613,71.4793862664,1.0
51.1595881285,71.4142853604,1.0
51.189732275,71.3731069322,2.0
51.1900392382,71.4352195164,4.0
51.1529078885,71.4257544716,2.0
51.1770658152,71.4302930844,4.0
51.1685242655,71.4142567972,1.0
51.2099968936,71.3916118687,8.0
51.1135878059,71.2397230221,1.0
51.1730959739,71.4771131925,1.0
51.1317771722,71.4378639778,1.0
51.1897065381,71.3211126832,1.0
51.128698665,71.5205685415,2.0
51.1807356346,71.4466797685,4.0
51.1712198014,71.5902515564,2.0
51.1819657252,71.3595456291,1.0
51.1697803959,71.568660984,2.0
51.1479788903,71.4309684351,4.0
51.182700845,71.335608226,2.0
51.1526588986,71.4731167519,4.0
51.2333120367,71.4872235856,1.0
51.1822294855,71.3486849751,4.0
51.1178077953,71.2400078861,2.0
51.1767284516,71.4109255415,32.0
51.1112732838,71.4384055823,1.0
51.2158938645,71.3461001045,2.0
51.1845443194,71.3433474384,8.0
51.1963748374,71.405032285,16.0
51.1995786661,71.3546802825,4.0
51.1690757453,71.4578163549,16.0
51.1801087139,71.434658583,16.0
51.1387216642,71.4897689929,1.0
51.1473254265,71.40137646,1.0
51.1810700321,71.4367293772,4.0
51.1352717699,71.5192908815,4.0
51.1644595115,71.5475302438,1.0
51.1312523333,71.4809798438,4.0
51.21041831,71.407908723,1.0
51.1811877267,71.4263978499,8.0
51.1924486613,71.410084624,2.0
51.1895128447,71.320902579,4.0
51.179301875,71.3621502176,2.0
51.178162587,71.4123274761,16.0
51.1619811503,71.4266703936,2.0
51.1743290482,71.5609801334,1.0
51.0900753289,71.4006652357,1.0
51.2136499078,71.3875054446,8.0
51.1392616609,71.491781303,8.0
51.1386939025,71.5246086688,1.0
51.1539630065,71.5075990495,8.0
51.1905312383,71.3370552131,1.0
51.1482674828,71.4165270274,4.0
51.1568101814,71.4430106157,16.0
51.1489791024,71.3864772347,2.0
51.1871462277,71.3384962102,4.0
51.1476696311,71.4114630843,8.0
51.130981867,71.5114372959,2.0
51.1784089112,71.3861969026,4.0
51.1262683064,71.4391891205,2.0
51.1559699803,71.4438929876,4.0
51.1648851429,71.4582105221,1.0
51.1704344861,71.4641191997,4.0
51.1751520384,71.3978868737,2.0
51.158711593,71.4576485149,1.0
51.1411621569,71.4880577061,4.0
51.1571371054,71.4908277194,4.0
51.1719605729,71.4446130079,16.0
51.2039774107,71.3772604169,8.0
51.1932215434,71.4810862616,2.0
51.1589260667,71.5007618364,2.0
51.1555362043,71.501323059,8.0
51.1972494706,71.3960766427,32.0
51.1957464646,71.3933601769,16.0
51.1436519633,71.5076057471,8.0
51.1454649996,71.5749579222,1.0
51.1475122086,71.4690086709,8.0
51.1903650675,71.3227158922,16.0
51.1789252307,71.4247461047,8.0
51.2013042768,71.431970789,1.0
51.1329327157,71.478527263,8.0
51.1812562916,71.4560634257,2.0
51.1475946853,71.4918624965,2.0
51.1759564739,71.4557756606,1.0
51.196849067,71.4338546475,1.0
51.1951618023,71.387299603,4.0
