53.2857073758,69.3679650475,2.0
53.2742489816,69.3598833286,1.0
53.2872992256,69.4116472201,1.0
53.2646188772,69.3681924208,1.0
53.2966821761,69.401997639,2.0
53.3120232577,69.3938718885,2.0
53.3044735357,69.2596295956,1.0
53.2855555409,69.406077752,2.0
53.2684401639,69.3594624602,1.0
53.2920116009,69.3332453249,1.0
53.2668145371,69.3890425831,1.0
53.3268181944,69.2586063107,1.0
53.3000864599,69.3061695502,1.0
53.2537138539,69.3687103484,1.0
53.2809126204,69.4023917902,1.0
53.2978257714,69.3846619286,1.0
53.259627789,69.3610319502,1.0
53.2542896989,69.3675769107,2.0
53.2856781325,69.4251728693,1.0
53.2993392163,69.4119090773,1.0
53.2568623426,69.3695281333,1.0
53.2697324234,69.4042953952,1.0
53.2819597122,69.4035085618,1.0
53.2994809625,69.3842302415,1.0
53.2888292762,69.4355225849,1.0
53.3128030369,69.3867206476,2.0
53.2956919548,69.4328230343,1.0
53.3279488191,69.4359457734,1.0
53.3220361734,69.2645552959,1.0
53.2891707928,69.4007674942,1.0
53.2987842196,69.400659029,1.0
53.2684304022,69.3654724054,1.0
53.2589906406,69.3654492022,1.0
53.2835071751,69.3738894774,1.0
53.2638273465,69.3774800347,1.0
53.2809700907,69.4013424364,1.0
53.2856905955,69.4014647192,1.0
53.2839630436,69.3946232679,1.0
53.283467643,69.3692432836,1.0
53.2534986301,69.3580681801,1.0
53.2858699618,69.4091420507,1.0
53.2736111522,69.4130702118,1.0
53.285710902,69.3707332912,1.0
53.2762393575,69.3656244883,1.0
53.2891488688,69.4197650045,2.0
53.2592393353,69.3611415661,1.0
53.2697535579,69.3647874911,1.0
53.2819679779,69.4300900026,1.0
53.2619586521,69.3728502644,1.0
53.2796726355,69.4031816512,1.0
53.2636288983,69.3923875612,1.0
53.2931927602,69.3993835215,1.0
53.2915718805,69.3375889276,1.0
53.2745781058,69.4129484916,1.0
53.2820445676,69.3878483799,1.0
53.2628156545,69.3592667856,1.0
53.2649735991,69.3764752963,1.0
53.3223961192,69.2517296634,1.0
53.3145125545,69.3848653329,1.0
53.279005824,69.3914284189,1.0
53.2917305702,69.4240713102,1.0
53.313821915,69.3941905516,1.0
53.323544056,69.2566530153,2.0
53.2774451432,69.3570971907,2.0
53.2862633412,69.3979583525,1.0
53.2731049818,69.4243024796,1.0
53.2848362782,69.4532214553,1.0
53.3220451361,69.2554434918,2.0
53.3161979037,69.3887701403,1.0
53.3000907999,69.3970535801,1.0
53.2690892222,69.3653204754,1.0
53.2789077726,69.35706532,1.0
53.2615137105,69.3685352577,1.0
53.2852129367,69.402582616,1.0
53.2880473499,69.3740980693,1.0
53.2895381725,69.409016039,1.0
53.2786890161,69.4035846448,1.0
51.062738956,70.9689451244,1.0
53.266273645,69.4023134572,1.0
53.2866822862,69.4133940882,1.0
53.2663403558,69.3607628873,1.0
53.3300926907,69.2632010697,1.0
53.2789299261,69.4073332364,1.0
53.2620297881,69.3897963878,1.0
53.3314389388,69.2690574625,2.0
53.2919723504,69.3840322891,1.0
53.3159645886,69.3879514954,2.0
53.2659521979,69.3559328961,1.0
53.277503985,69.3772064885,1.0
53.2937335517,69.4249866935,1.0
53.2822418087,69.3961545905,1.0
53.2943287918,69.3770443957,1.0
53.2900973751,69.3930519659,1.0
53.2814445218,69.3706035203,1.0
53.2726613472,69.4219694709,1.0
53.2832303514,69.3809346142,1.0
53.27022469,69.3894541939,1.0
53.2836024423,69.3748947684,1.0
53.2956078624,69.3985535952,1.0
53.284009296,69.3893104855,1.0
53.2821767285,69.3870990783,1.0
53.3259761586,69.2413344477,1.0
53.2810908007,69.3939605101,1.0
53.2749686938,69.3778912614,1.0
53.2811346345,69.3666338027,1.0
53.2719515033,69.3777499897,1.0
53.3174825853,69.2547171316,1.0
53.3315505708,69.2701424216,2.0
53.2858346261,69.3695440869,1.0
53.2867250156,69.3730604414,1.0
53.2703370594,69.376053743,1.0
53.339587116,69.2568086979,1.0
53.2897453177,69.3809022267,1.0
53.2701767255,69.4085437702,1.0
53.2705286176,69.3810780625,1.0
53.2861694726,69.4200528439,1.0
53.2715483138,69.4300599497,1.0
53.3307145354,69.2686317831,1.0
53.2669031645,69.4320853881,1.0
53.2672201527,69.3850842697,1.0
53.329056833,69.2613570628,1.0
53.2735062776,69.4271802891,1.0
53.288520088,69.4055801261,1.0
53.2917049074,69.4007829411,1.0
53.2884483431,69.3851372821,1.0
53.2899798701,69.4005267707,1.0
53.2850804243,69.3634377171,1.0
53.2999474756,69.4244341668,1.0
53.2846011201,69.3599665135,1.0
53.2836449176,69.3381089111,1.0
53.2823548113,69.3947399122,1.0
53.2659568497,69.3741540803,1.0
53.2850938764,69.3573851575,1.0
53.2817602857,69.3613376408,1.0
53.3000775363,69.3809901187,1.0
53.2732848927,69.4071353246,2.0
53.2964438014,69.4040118807,1.0
53.2770068962,69.365473302,1.0
53.2833190087,69.4509320956,1.0
53.2871197856,69.4012745361,1.0
53.3114771872,69.3910320361,1.0
53.2747664081,69.3858978002,1.0
53.2628051277,69.4365987555,1.0
53.2865922231,69.3959848656,1.0
53.284329986,69.3653551072,1.0
53.2930325846,69.3346058065,1.0
53.2769165455,69.3685966943,1.0
53.273446231,69.4011645891,1.0
53.2876265398,69.4075845858,2.0
53.3557875633,69.4905965334,1.0
53.2580600012,69.3667165954,1.0
53.2806273453,69.3988519936,1.0
53.2930713086,69.4279214211,1.0
53.2890852351,69.4035770471,1.0
53.2899374507,69.3488566835,1.0
53.2751050921,69.3734393935,1.0
51.0733790776,70.9774196074,1.0
53.273748812,69.427372004,1.0
53.289577882,69.399647635,1.0
53.2807278097,69.3874235078,1.0
53.2874905314,69.3890709776,2.0
53.286050794,69.4244687808,1.0
53.2920716454,69.4326151299,1.0
53.2890245173,69.402147487,1.0
53.2839878828,69.3850978758,2.0
53.2881577922,69.3394287852,1.0
53.281833085,69.3911228089,2.0
53.2787195113,69.3926406951,1.0
53.3228154124,69.2513394218,1.0
53.254729602,69.3567114776,1.0
53.2804643774,69.3609857243,1.0
53.2752145497,69.380750287,1.0
53.3434440056,69.2477662114,1.0
53.2748267687,69.4146060801,1.0
53.3312597285,69.27033679,1.0
53.2794428682,69.4011967531,1.0
53.2695494239,69.4181765186,2.0
53.2791785986,69.3677802666,1.0
53.2882843139,69.416477383,1.0
53.2762856289,69.4146773993,1.0
53.2820419527,69.401269907,1.0
53.2948862536,69.3868146104,2.0
53.2830091899,69.3637988443,1.0
53.2853948099,69.3535981659,1.0
53.2757065906,69.3756137084,1.0
53.2997022991,69.3956568445,1.0
53.2705318585,69.3931101464,1.0
53.288026257,69.375665906,1.0
53.2726530847,69.4071002184,2.0
53.2832317621,69.3809286135,1.0
53.2832826607,69.3750859163,1.0
53.2863213384,69.4075823128,1.0
53.2757993702,69.3639328008,1.0
53.2676151193,69.3634028945,1.0
53.2854827588,69.36882938,1.0
53.3004224913,69.4284203411,1.0
53.2816807723,69.3643045156,1.0
53.3338551107,69.2641261323,1.0
53.2886478792,69.3480482411,1.0
53.2852608605,69.397767645,1.0
53.2954513061,69.4220612912,1.0
53.2845490549,69.3788422679,1.0
53.2917614022,69.4069279815,1.0
53.2830224556,69.3983480186,2.0
53.2958654838,69.4305934843,1.0
53.2732022268,69.3948226769,1.0
53.2697643718,69.3612544247,1.0
53.3350301963,69.4327238023,1.0
53.2902196898,69.3851198073,2.0
53.2741051954,69.4056997004,2.0
53.2943614887,69.388460201,1.0
53.2831927954,69.3706277098,1.0
53.3233525396,69.2517906161,1.0
53.2653926668,69.3622756997,1.0
53.2875858408,69.3962889732,2.0
53.3026168889,69.3839866377,1.0
53.2858052727,69.3576405098,1.0
53.2682786809,69.4046753381,1.0
53.3277606928,69.4176300191,1.0
53.292996371,69.3350657871,1.0
53.3576039472,69.4945104373,1.0
53.2838213295,69.3927294533,1.0
53.289354695,69.4024878268,1.0
53.3252549193,69.2573042329,1.0
53.3262206612,69.2581057113,1.0
53.2948397541,69.4248326363,1.0
53.2639936149,69.3809735358,1.0
53.2693544918,69.3629609829,1.0
53.2855399087,69.366269867,2.0
53.3065579023,69.2493598058,1.0
53.2727735756,69.4114476859,1.0
53.2865696958,69.4015149095,1.0
53.2746952939,69.3597949056,1.0
53.2931093115,69.3883566705,1.0
53.2846576618,69.3561851529,1.0
53.2732218873,69.3863577103,1.0
53.2937212658,69.3448748162,1.0
53.2945014416,69.3823705904,1.0
53.2839641008,69.372790964,1.0
53.3296674455,69.2636677286,1.0
53.2915863604,69.3894586286,1.0
53.2926347934,69.3289444484,1.0
53.2858115815,69.3647146414,1.0
53.2807998921,69.360524507,1.0
53.2833229946,69.377606244,2.0
53.2876966228,69.4086378361,2.0
53.2907248359,69.3833341052,1.0
53.2860306654,69.3631662644,1.0
53.2846632369,69.3961567636,2.0
53.2650763355,69.3623769674,1.0
53.2895088338,69.4329633129,1.0
53.2855935898,69.3843113782,1.0
53.2844556571,69.4275341669,2.0
53.27120057,69.3766443564,1.0
53.2891488451,69.4044371846,2.0
53.2697949262,69.4052873958,1.0
53.2824464964,69.3795678385,1.0
53.2817176723,69.3849490419,1.0
53.2861626891,69.354983821,1.0
53.2815753094,69.3977784184,1.0
